Price,Dprice,P1Cash,P2Cash,P1Stock,P2Stock,P1Value,P2Value,P1Asset,P2Asset,P1Decision,P2Decision
100,0,10000,10000,10,10,1000,1000,11000,11000,B,N
103,3,9900,10000,11,10,1000,1000,11000,11000,N,B
106.09,3.09,9900,9897,11,11,1133,1030,10900,11000,B,B
111.39450000000001,5.304500000000001,9793.91,9790.91,12,12,1166.99,1166.99,11033,10927,S,B
111.39450000000001,0,9905.3045,9679.5155,11,13,1336.7340000000002,1336.7340000000002,10960.9,10957.9,S,N
108.052665,-3.341835,10016.699,9679.5155,10,13,1225.3395,1448.1285,11242.0385,11016.2495,S,N
104.81108505,-3.24157995,10124.751665,9679.5155,9,13,1080.52665,1404.684645,11242.0385,11127.644,S,S
99.5705307975,-5.240554252500001,10229.56275005,9784.32658505,8,12,943.29976545,1362.5441056500001,11205.278315,11084.200144999999,S,B
99.5705307975,0,10329.1332808475,9684.756054252499,7,13,796.56424638,1194.84636957,11172.862515499999,11146.8706907,S,S
94.59200425762499,-4.978526539875,10428.703811645,9784.32658505,6,12,696.9937155825,1294.4169003675,11125.6975272275,10879.602423822498,S,N
91.75424412989625,-2.8377601277287496,10523.295815902626,9784.32658505,5,12,567.55202554575,1135.1040510915,11125.697527227501,11078.743485417499,S,S
87.16653192340144,-4.587712206494813,10615.050060032521,9876.080829179895,4,11,458.7712206494813,1101.050929558755,11090.847841448376,10919.4306361415,S,S
82.80820532723136,-4.358326596170072,10702.216591955923,9963.247361103296,3,10,348.66612769360574,958.8318511574158,11073.821280682003,10977.13175873865,N,S
80.32395916741442,-2.4842461598169407,10702.216591955923,10046.055566430528,3,9,248.4246159816941,828.0820532723136,11050.88271964953,10922.079212260713,S,S
76.30776120904369,-4.016197958370721,10782.540551123337,10126.379525597942,2,8,240.97187750224325,722.9156325067297,10950.641207937617,10874.137619702842,N,B
78.596994045315,2.2892328362713106,10782.540551123337,10050.071764388898,2,9,152.61552241808738,610.4620896723495,11023.51242862558,10849.295158104673,B,N
80.95490386667446,2.35790982135945,10703.943557078022,10050.071764388898,3,9,157.19398809063,707.372946407835,10935.156073541424,10660.533854061248,N,B
83.38355098267469,2.4286471160002336,10703.943557078022,9969.116860522225,3,10,242.86471160002338,728.5941348000702,10861.137545168653,10757.444710796733,B,B
87.55272853180843,4.169177549133734,10620.560006095347,9885.73330953955,4,11,250.15065294802406,833.8355098267469,10946.808268678045,10697.710995322295,B,B
91.93036495839885,4.3776364265904215,10533.00727756354,9798.180581007742,5,12,350.2109141272337,963.0800138498927,10870.710659043372,10719.568819366297,B,N
94.68827590715082,2.7579109487519657,10441.076912605142,9798.180581007742,6,12,459.6518247919943,1103.1643795007863,10883.218191690774,10761.260594857635,B,B
104.1571034978659,9.468827590715083,10346.388636697991,9703.492305100592,7,13,568.129655442905,1136.25931088581,10900.728737397136,10901.344960508528,B,N
110.40652970773786,6.249426209871954,10242.231533200125,9703.492305100592,8,13,729.0997244850613,1354.0423454722568,10914.518292140896,10839.751615986403,S,B
110.40652970773786,0,10352.638062907863,9593.085775392854,7,14,883.2522376619029,1435.2848862005922,10971.331257685186,11057.534650572848,B,B
121.44718267851165,11.040652970773786,10242.231533200125,9482.679245685116,8,15,772.845707954165,1545.69141590833,11235.890300569767,11028.370661593446,B,B
133.5919009463628,12.144718267851166,10120.784350521613,9361.232063006604,9,16,971.5774614280932,1821.7077401776749,11015.077241154291,11028.370661593446,N,B
141.60741500314458,8.015514056781768,10120.784350521613,9227.640162060241,9,17,1202.3271085172653,2137.470415141805,11092.361811949706,11182.93980318428,B,B
155.76815650345904,14.160741500314458,9979.176935518468,9086.032747057096,10,18,1274.4667350283012,2407.326055053458,11323.111459038879,11365.110577202046,B,B
171.34497215380495,15.576815650345905,9823.40877901501,8930.264590553637,11,19,1557.6815650345904,2803.8268170622628,11253.64367054677,11493.358802110553,B,B
188.47946936918544,17.134497215380495,9652.063806861204,8758.919618399832,12,20,1884.7946936918545,3255.554470922294,11381.0903440496,11734.0914076159,B,B
207.32741630610397,18.847946936918543,9463.584337492019,8570.440149030646,13,21,2261.7536324302255,3769.5893873837085,11536.858500553059,12014.474089322126,B,B
228.06015793671438,20.7327416306104,9256.256921185915,8363.112732724543,14,22,2695.2564119793515,4353.875742428183,11725.337969922244,12340.029536414355,B,B
250.8661737303858,22.80601579367144,9028.196763249201,8135.052574787829,15,23,3192.842211114001,5017.323474607716,11951.513333165267,12716.988475152726,B,B
275.9527911034244,25.08661737303858,8777.330589518815,7884.186401057444,16,24,3762.992605955787,5769.9219957988735,12221.038974363202,13152.376049395545,B,B
303.54807021376683,27.59527911034244,8501.377798415391,7608.233609954019,17,25,4415.24465765479,6622.866986482185,12540.323195474602,13654.108396856318,N,S
294.44162810735384,-9.106442106413004,8501.377798415391,7911.7816801677855,17,24,5160.317193634036,7588.701755344171,12916.622456070181,14231.100596436205,S,N
285.60837926413325,-8.833248843220614,8795.819426522745,7911.7816801677855,16,24,5005.507677825015,7066.599074576492,13661.694992049426,15500.483435511956,S,S
271.3279603009266,-14.280418963206664,9081.427805786878,8197.390059431918,15,23,4569.734068226132,6854.601102339198,13801.32710434776,14978.380754744278,N,N
271.3279603009266,0,9081.427805786878,8197.390059431918,15,23,4069.919404513899,6240.543086921311,13651.16187401301,15051.991161771117,N,B
287.60763791898216,16.279677618055594,9081.427805786878,7926.062099130992,15,24,4069.919404513899,6240.543086921311,13151.347210300777,14437.933146353229,B,B
