Price,Dprice,P1Cash,P2Cash,P1Stock,P2Stock,P1Value,P2Value,P1Asset,P2Asset,P1Decision,P2Decision
163.94248142603973,0,9442.774770211452,9526.485783776012,16,13,2787.0221842426754,1967.3097771124767,12321.063902876871,11718.582674596357,B,B
180.3367295686437,16.394248142603974,9278.832288785412,9362.543302349972,17,14,2623.0797028166357,2131.2522585385163,12229.796954454127,11493.795560888488,N,S
174.9266276815844,-5.4101018870593105,9278.832288785412,9542.880031918616,17,13,3065.724402666943,2524.714213961012,11901.911991602048,11493.795560888488,S,N
169.67882885113687,-5.247798830447532,9453.758916466997,9542.880031918616,16,13,2973.7526705869345,2274.046159860597,12344.556691452355,12067.594245879627,S,B
169.67882885113687,0,9623.437745318133,9373.20120306748,15,14,2714.86126161819,2205.8247750647793,12427.511587053932,11816.926191779214,S,B
169.67882885113687,0,9793.11657416927,9203.522374216343,14,15,2545.182432767053,2375.5036039159163,12338.299006936322,11579.025978132258,B,N
179.85955858220507,10.180729731068212,9623.437745318133,9203.522374216343,15,15,2375.5036039159163,2545.182432767053,12338.299006936322,11579.02597813226,B,S
179.85955858220507,0,9443.578186735927,9383.38193279855,16,14,2697.893378733076,2697.893378733076,11998.94134923405,11748.704806983396,N,S
174.46377182473893,-5.395786757466152,9443.578186735927,9563.241491380755,16,13,2877.752937315281,2518.033820150871,12141.471565469004,12081.275311531626,S,B
174.46377182473893,0,9618.041958560667,9388.777719556016,15,14,2791.420349195823,2268.029033721606,12321.331124051208,12081.275311531626,S,N
169.22985866999676,-5.233913154742168,9792.505730385406,9388.777719556016,14,14,2616.9565773710838,2442.492805546345,12409.46230775649,11656.806753277622,B,B
186.15284453699644,16.922985866999678,9623.27587171541,9219.54786088602,15,15,2369.2180213799547,2369.2180213799547,12409.46230775649,11831.270525102362,B,S
186.15284453699644,0,9437.123027178413,9405.700705423016,16,14,2792.2926680549467,2792.2926680549467,11992.493893095365,11588.765882265974,S,N
180.56825920088656,-5.584585336109893,9623.27587171541,9405.700705423016,15,14,2978.445512591943,2606.1398235179504,12229.41569523336,12197.993373477962,B,N
191.40235475293974,10.834095552053194,9442.707612514523,9405.700705423016,16,14,2708.5238880132983,2527.9556288124118,12601.721384307353,12011.840528940967,B,S
191.40235475293974,0,9251.305257761584,9597.103060175956,17,13,3062.437676047036,2679.6329665411563,12151.231500527821,11933.656334235427,S,N
185.66028411035154,-5.742070642588192,9442.707612514523,9597.103060175956,16,13,3253.8400307999755,2488.2306117882167,12313.742933808619,12276.736026717112,S,B
185.66028411035154,0,9628.367896624875,9411.442776065604,15,14,2970.5645457656246,2413.58369343457,12696.547643314498,12085.333671964172,B,B
204.2263125213867,18.566028411035155,9442.707612514523,9225.782491955251,16,15,2784.9042616552733,2599.2439775449216,12598.9324423905,11825.026469500173,B,S
204.2263125213867,0,9238.481299993136,9430.008804476638,17,14,3267.621000342187,3063.3946878208003,12227.611874169797,11825.026469500173,S,N
191.9727337701035,-12.2535787512832,9442.707612514523,9430.008804476638,16,14,3471.8473128635737,2859.1683752994136,12506.102300335324,12493.403492297439,S,B
191.9727337701035,0,9634.680346284627,9238.036070706534,15,15,3071.563740321656,2687.618272781449,12914.554925378097,12289.177179776052,S,N
180.4543697438973,-11.51836402620621,9826.653080054732,9238.036070706534,14,15,2879.5910065515527,2879.5910065515527,12706.244086606283,11925.654343487982,S,B
180.4543697438973,0,10007.107449798628,9057.581700962637,13,16,2526.361176414562,2706.8155461584597,12706.244086606284,12117.627077258087,N,B
185.8680008362142,5.413631092316919,10007.107449798628,8877.12733121874,13,17,2345.906806670665,2887.269915902357,12533.46862621319,11764.397247121096,B,N
191.44404086130064,5.576040025086426,9821.239448962415,8877.12733121874,14,17,2416.2840108707846,3159.7560142156417,12353.014256469294,11764.397247121098,B,S
191.44404086130064,0,9629.795408101114,9068.571372080041,15,16,2680.216572058209,3254.5486946421106,12237.523459833199,12036.883345434382,S,N
179.9573984096226,-11.486642451678037,9821.239448962415,9068.571372080041,14,16,2871.6606129195097,3063.10465378081,12310.011980159323,12323.120066722153,S,S
161.96165856866034,-17.995739840962262,10001.196847372037,9248.528770489664,13,15,2519.4035777347167,2879.318374553962,12692.900061881925,12131.676025860852,B,B
170.05974149709337,8.098082928433017,9839.235188803377,9086.567111921004,14,16,2105.5015613925843,2429.424878529905,12520.600425106753,12127.847145043626,B,S
170.05974149709337,0,9669.175447306285,9256.626853418096,15,15,2380.836380959307,2720.955863953494,11944.736750195962,11515.991990450908,S,B
170.05974149709337,0,9839.235188803377,9086.567111921004,14,16,2550.8961224564005,2550.8961224564005,12050.011828265591,11977.58271737159,S,N
159.85615700726777,-10.203584489825602,10009.29493030047,9086.567111921004,13,16,2380.836380959307,2720.955863953494,12390.131311259778,11637.463234377405,S,S
143.87054130654099,-15.985615700726777,10169.151087307737,9246.42326892827,12,15,2078.130041094481,2557.6985121162843,12390.131311259776,11807.522975874497,N,B
148.1866575457372,4.316116239196229,10169.151087307737,9102.552727621729,12,16,1726.4464956784918,2158.058119598115,12247.281128402217,11804.121781044556,B,S
148.1866575457372,0,10020.964429762,9250.739385167466,13,15,1778.2398905488465,2370.9865207317953,11895.59758298623,11260.610847219843,S,S
133.3679917911635,-14.818665754573722,10169.151087307737,9398.926042713203,12,14,1926.4265480945837,2222.7998631860582,11799.204320310846,11621.72590589926,S,B
133.3679917911635,0,10302.5190790989,9265.55805092204,11,15,1600.4159014939619,1867.1518850762889,12095.57763540232,11621.72590589926,B,N
137.3690315448984,4.001039753734904,10169.151087307737,9265.55805092204,12,15,1467.0479097027983,2000.5198768674522,11902.934980592861,11132.70993599833,B,S
137.3690315448984,0,10031.782055762838,9402.927082466938,13,14,1648.4283785387809,2060.535473173476,11636.198997010535,11266.077927789493,S,B
137.3690315448984,0,10169.151087307737,9265.55805092204,12,15,1785.7974100836793,1923.1664416285776,11680.21043430162,11463.462555640413,B,S
137.3690315448984,0,10031.782055762838,9402.927082466938,13,14,1648.4283785387809,2060.535473173476,11954.948497391417,11188.724492550617,B,B
144.23748312214332,6.868451577244921,9894.41302421794,9265.55805092204,14,15,1785.7974100836793,1923.1664416285776,11680.21043430162,11463.462555640413,B,S
144.23748312214332,0,9750.175541095796,9409.795534044184,15,14,2019.3247637100064,2163.56224683215,11680.21043430162,11188.724492550617,N,B
148.5646076158076,4.327124493664299,9750.175541095796,9265.55805092204,15,15,2163.56224683215,2019.3247637100064,11769.500304805802,11573.357780876333,B,S
148.5646076158076,0,9601.610933479988,9414.122658537848,16,14,2228.469114237114,2228.469114237114,11913.737787927945,11284.882814632047,S,B
148.5646076158076,0,9750.175541095796,9265.55805092204,15,15,2377.0337218529216,2079.9045066213066,11830.080047717101,11642.591772774962,S,N
139.65073115885914,-8.913876456948456,9898.740148711604,9265.55805092204,14,15,2228.469114237114,2228.469114237114,12127.209262948718,11345.462557543346,S,N
131.2716872893276,-8.379043869531548,10038.390879870463,9265.55805092204,13,15,1955.110236224028,2094.760967382887,12127.209262948718,11494.027165159154,S,B
131.2716872893276,0,10169.66256715979,9134.286363632713,12,16,1706.5319347612585,1969.075309339914,11993.501116094492,11360.319018304926,B,B
137.83527165379397,6.563584364466379,10038.390879870463,9003.014676343386,13,17,1575.260247471931,2100.3469966292414,11876.194501921049,11103.361672972627,B,S
137.83527165379397,0,9900.55560821667,9140.84994799718,14,16,1791.8585314993215,2343.1996181144973,11613.651127342395,11103.361672972627,B,N
141.9703298034078,4.135058149613819,9762.720336562876,9140.84994799718,15,16,1929.6938031531156,2205.3643464607035,11692.414139715991,11484.049566111677,B,B
149.0688462935782,7.09851649017039,9620.750006759468,8998.879618193772,16,17,2129.554947051117,2271.5252768545247,11692.414139715991,11346.214294457883,S,N
140.1247155159635,-8.94413077761469,9769.818853053046,8998.879618193772,15,17,2385.101540697251,2534.1703869908292,11750.304953810584,11270.404895048297,S,N
131.7172325850057,-8.407482930957809,9909.94356856901,8998.879618193772,14,17,2101.8707327394523,2382.1201637713793,12154.920393750297,11533.050005184601,N,B
135.66874956255586,3.9515169775501704,9909.94356856901,8867.162385608766,14,18,1844.0412561900796,2239.1929539450966,12011.814301308463,11380.99978196515,B,S
135.66874956255586,0,9774.274819006454,9002.831135171322,15,17,1899.362493875782,2442.0374921260054,11753.984824759089,11106.355339553862,S,N
127.5286245888025,-8.140124973753352,9909.94356856901,9002.831135171322,14,17,2035.031243438338,2306.36874256345,11673.637312882236,11444.868627297328,S,B
127.5286245888025,0,10037.472193157811,8875.30251058252,13,18,1785.400744243235,2167.9866180096424,11944.974812007347,11309.199877734773,O,O
